Text_ID	ID	Title	Date	Body	Term	Session	Meeting	Sitting	Agenda	Subcorpus	Lang	Speaker_role	Speaker_MP	Speaker_minister	Speaker_party	Speaker_party_name	Party_status	Party_orientation	Speaker_ID	Speaker_name	Speaker_gender	Speaker_birth	Topic	parliament
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u9	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AlexandraDaviesJones	Davies-Jones, Alexandra Mary	F	-	Domestic Commerce	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u18	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u20	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u22	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Culture	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u24	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Macroeconomics	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u26	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u28	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SelaineSaxby	Saxby, Selaine Rachel	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u29	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u31	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u32	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SelaineSaxby	Saxby, Selaine Rachel	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u33	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u34	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	notMP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	SarahGreen	Green, Sarah Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u36	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	LucyPowell	Powell, Lucy Maria	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u37	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u41	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u43	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u45	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u47	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u48	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KimJohnson	Johnson, Kim Marie	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u50	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	KimJohnson	Johnson, Kim Marie	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u55	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u57	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u66	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Culture	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u76	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u78	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u81	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MaryRobinson	Robinson, Mary Josephine	F	-	Technology	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u82	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Housing	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u83	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	MarshaDeCordova	De Cordova, Marsha Chantol	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u86	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	JuliaLopez	Lopez, Julia Louise	F	-	Defense	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u90	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u92	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u94	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u110	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RupaHuq	Huq, Rupa Asha	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u111	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u114	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RupaHuq	Huq, Rupa Asha	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u115	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u117	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u119	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u121	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u123	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SueEllenBraverman	Braverman, Sue-Ellen Cassiana	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u128	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	CarolineAnsell	Ansell, Caroline	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u134	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SelaineSaxby	Saxby, Selaine Rachel	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u136	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SelaineSaxby	Saxby, Selaine Rachel	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u156	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ChinyeluOnwurah	Onwurah, Chinyelu Susan	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u158	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	FelicityBuchan	Buchan, Felicity Christiana	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u170	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	ChristineJardine	Jardine, Christine Anne	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u174	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u178	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AnnelieseDodds	Dodds, Anneliese Jane	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u179	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u180	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	AnnelieseDodds	Dodds, Anneliese Jane	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u181	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u183	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u185	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u186	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u187	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u189	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u192	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u195	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RachelHopkins	Hopkins, Rachel Louise	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u200	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u204	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	MargaretThroup	Throup, Margaret Ann	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u208	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	ThangamDebbonaire	Debbonaire, Thangam Elizabeth Rachel	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u221	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	SiobhanBaillie	Baillie, Siobhan Kathleen	F	-	Energy	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u223	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	CarolynHarris	Harris, Carolyn	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u227	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	WendyChamberlain	Chamberlain, Wendy Anne	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u235	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	LucyAllan	Allan, Lucy	F	-	Government Operations	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u237	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	SNP	Scottish National Party	-	Centre-left	PatriciaGibson	Gibson, Patricia	F	-	Agriculture	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u246	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	FlorenceEshalomi	Eshalomi, Florence	F	-	Energy	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u255	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	WeraHobhouse	Hobhouse, Wera Benedicta	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u257	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	FelicityBuchan	Buchan, Felicity Christiana	F	-	Law and Crime	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u263	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	CatherineWest	West, Catherine Elizabeth	F	-	Transportation	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u272	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	DianaJohnson	Johnson, Diana Ruth	F	-	Health	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u278	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	JudithCummins	Cummins, Judith Mary	F	-	Domestic Commerce	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u282	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	SarahOwen	Owen, Sarah Mei Li	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u286	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	CharlotteNichols	Nichols, Charlotte Louise	F	-	Transportation	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u288	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	notMP	notMinister	SNP	Scottish National Party	-	Centre-left	AnumQaisar	Qaisar, Anum	F	-	Civil Rights	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u290	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RachaelMaskell	Maskell, Rachael Helen	F	-	Labor	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u294	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LAB	Labour	Opposition	Centre-left	RachelHopkins	Hopkins, Rachel Louise	F	-	Education	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u298	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	SNP;I	Scottish National Party;Independent	-	Centre-left	MargaretFerrier	Ferrier, Margaret	F	-	Domestic Commerce	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u303	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AliciaKearns	Kearns, Alicia Alexandra Martha	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u305	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	CON	Conservative	-	Centre-right	AliciaKearns	Kearns, Alicia Alexandra Martha	F	-	International Affairs	EN
ParlaMint-GB_2022-02-10-commons	ParlaMint-GB_2022-02-10-commons.u306	Minutes of the House of Commons, Daily Session 2022-02-10	2022-02-10	Lower house	58	-	2022-02-10	2022-02-10	-	COVID	English	Regular	MP	notMinister	LD	Liberal Democrat	-	Centre to centre-left	ChristineJardine	Jardine, Christine Anne	F	-	International Affairs	EN
